GENDER,MARSTAT,PC,MOVE,HEALTH,NEWSPAP,CLUB,POLITICS,JOBLEVEL,EDUCAT,OWNHOUSE,URBAN,AGE3,AGE13,REGION,PHONE,HOUSEVAL,PNONNAT1,PNONNAT2,SOCALL,DISABALL,UNEMPALL,ALLOWAN,HASJOB,NONNATIV,EMPLOYED,RELIGION,MARRIED,CHILDREN,HHSIZE,HHTYPE,KEYNUM,ETHNIC,RESP1,RESULT,RESPONSE,PROB,POPWGT
1,2,2,1,4,2,2,3,20,45,2,2,3,15,24,1,3,5,4,0,0,0,0,0,1,3,1,1,0,2,2,**,2,1,1,1,0.60616,378.09
2,1,,,,,,,,,,3,1,7,23,1,5,2,1,0,0,0,0,1,0,3,,0,0,2,2,**,0,0,3,0,0.58353,388.06
2,2,1,1,2,2,2,4,20,10,1,4,2,9,22,1,8,5,5,0,0,0,0,0,1,3,5,1,1,5,3,**,1,1,1,1,0.58176,366.01
2,2,2,2,2,1,2,3,2,30,1,5,2,12,22,1,7,1,1,0,0,0,0,1,0,1,2,1,1,3,3,**,0,1,1,1,0.70114,341.77
2,1,,,,,,,,,,2,1,6,22,1,4,5,4,0,0,0,0,1,0,3,,0,0,2,5,**,0,0,3,0,0.51150,384.54
1,2,1,4,2,2,2,2,8,45,1,3,2,9,24,1,6,2,1,0,0,0,0,1,0,1,2,1,0,2,2,**,0,1,1,1,0.69402,376.23
2,1,,,,,,,,,,1,1,6,25,0,6,5,2,0,0,0,0,1,0,3,,0,0,2,5,**,0,0,0,0,0.24675,420.74
2,2,,,,,,,,,,4,2,11,23,1,7,3,2,0,0,0,0,1,0,3,,1,1,4,3,**,0,0,3,0,0.67459,411.71
2,2,1,2,2,1,1,3,2,45,1,5,2,9,24,1,6,2,1,0,0,0,0,1,0,1,2,1,1,4,3,**,0,1,1,1,0.75717,384.20
1,1,1,1,4,1,1,3,20,40,1,4,1,6,24,0,5,2,1,0,0,0,0,1,1,2,2,0,1,4,3,**,2,1,1,1,0.47809,386.82
1,2,,,,,,,,,,2,3,13,22,1,6,2,1,0,0,0,0,1,0,3,,1,0,2,2,**,0,0,3,0,0.64804,337.99
2,2,1,1,4,1,1,1,20,40,1,2,2,10,23,1,6,1,1,0,1,0,1,0,0,3,3,1,1,4,3,**,0,0,1,1,0.63728,391.47
2,2,1,2,2,1,1,3,20,30,2,2,2,11,23,1,8,1,1,0,0,0,0,0,0,3,5,1,1,5,3,**,0,1,1,1,0.64111,408.38
1,4,,,,,,,,,,1,3,13,25,0,6,5,4,1,0,0,1,0,1,3,,0,1,5,3,**,2,0,3,0,0.27184,387.24
2,2,,,,,,,,,,3,2,9,24,1,9,2,1,0,0,0,0,0,0,3,,1,1,4,3,**,0,0,3,0,0.70369,379.12
2,2,2,1,1,1,1,2,20,10,1,2,3,14,23,1,7,1,1,0,0,0,0,0,0,3,2,1,0,2,2,**,0,1,1,1,0.60176,380.31
2,2,2,1,2,1,1,2,20,35,1,5,3,14,23,1,8,1,1,0,0,0,0,0,0,3,2,1,0,2,2,**,0,1,1,1,0.64799,354.04
1,2,2,1,1,2,2,2,20,10,2,4,3,16,22,1,5,3,2,0,0,0,0,0,0,3,1,1,0,2,2,**,0,1,1,1,0.67245,361.06
2,2,1,1,1,1,1,1,20,45,1,5,3,13,24,1,4,1,1,0,0,0,0,0,0,3,3,1,0,2,2,**,0,0,1,1,0.67289,412.34
1,1,,,,,,,,,,2,2,9,22,1,5,2,1,0,0,0,0,1,0,3,,0,1,3,3,**,0,0,3,0,0.59643,379.44
1,2,,,,,,,,,,5,2,9,24,1,8,1,1,0,0,0,0,1,0,3,,1,1,4,3,**,0,0,3,0,0.73737,380.40
2,2,1,1,2,2,1,3,4,30,1,4,2,9,23,0,5,2,1,0,0,0,0,1,1,1,1,1,0,2,2,**,4,0,1,1,0.54810,365.88
1,2,,,,,,,,,,4,3,16,24,1,7,1,1,0,0,0,0,0,0,3,,1,0,2,2,**,0,0,3,0,0.66843,402.77
1,4,,,,,,,,,,4,3,15,23,0,4,5,5,0,0,0,0,0,0,3,,0,0,2,2,**,0,0,3,0,0.42315,369.15
2,2,2,1,2,2,2,3,20,35,1,3,1,7,22,1,5,1,1,0,0,0,0,0,0,3,3,1,1,4,3,**,0,1,1,1,0.70163,391.82
2,2,2,1,2,1,1,3,20,45,1,4,3,16,22,1,9,3,1,0,0,0,0,0,0,3,3,1,0,2,2,**,0,1,1,1,0.69512,380.03
2,2,2,1,4,1,2,2,20,10,2,5,2,12,24,1,6,1,1,0,0,0,0,0,0,3,2,1,0,2,2,**,0,0,1,1,0.66847,389.31
2,2,,,,,,,,,,5,3,14,21,1,5,1,1,0,0,0,0,0,0,3,,1,0,2,2,**,0,0,3,0,0.69661,372.96
1,2,,,,,,,,,,2,2,9,23,1,7,2,1,0,0,0,0,1,0,3,,1,1,3,3,**,0,0,3,0,0.60595,390.52
2,1,2,1,2,1,2,2,4,30,2,3,2,10,22,1,3,2,2,0,1,0,1,1,0,1,3,0,0,1,1,**,0,1,1,1,0.66309,359.60
1,1,,,,,,,,,,2,1,7,22,0,1,3,3,0,0,0,0,1,0,3,,0,1,2,4,**,0,0,2,0,0.47367,396.32
2,3,,,,,,,,,,2,3,17,22,0,3,5,4,0,0,0,0,0,0,3,,0,0,1,1,**,0,0,0,0,0.43603,382.13
2,1,1,1,2,1,2,2,4,45,1,2,1,7,23,0,3,2,2,0,0,0,0,1,0,1,1,0,0,2,2,**,0,1,1,1,0.43950,412.05
1,2,1,1,2,1,1,3,4,45,1,5,2,10,24,1,7,1,1,0,0,0,0,1,0,1,2,1,1,4,3,**,0,1,1,1,0.74644,360.31
2,2,2,1,2,1,1,2,20,30,1,3,3,14,24,1,6,1,1,0,0,0,0,0,0,3,2,1,0,2,2,**,0,0,1,1,0.68168,397.74
1,2,1,1,3,1,1,3,2,35,1,4,2,11,23,1,5,1,1,0,0,0,0,1,0,1,2,1,1,4,3,**,0,1,1,1,0.65116,389.91
2,1,,,,,,,,,,2,1,6,22,0,3,4,2,1,0,0,1,0,1,3,,0,1,3,3,**,4,0,3,0,0.44880,393.93
2,3,,,,,,,,,,3,3,14,24,0,6,4,1,0,0,0,0,0,0,3,,0,0,1,1,**,0,0,3,0,0.49179,388.27
1,2,1,1,2,2,2,4,4,10,1,4,2,10,23,1,7,2,1,0,0,0,0,0,0,1,3,1,1,5,3,**,0,1,1,1,0.66633,402.75
2,1,1,1,2,1,1,3,20,45,1,5,1,5,22,0,8,1,1,0,0,0,0,0,0,3,1,0,1,4,3,**,0,1,1,1,0.64367,377.32
1,2,1,1,1,1,1,1,4,50,1,2,2,12,23,1,10,3,2,0,0,0,0,1,1,1,1,1,0,2,2,**,4,0,1,1,0.57873,388.01
2,2,,,,,,,,,,2,3,14,23,1,3,1,1,0,0,0,0,0,0,3,,1,0,2,2,**,0,0,3,0,0.60176,369.95
2,4,2,4,5,2,2,2,20,45,2,3,2,12,22,0,4,5,5,0,0,0,0,0,1,3,3,0,0,2,2,**,2,0,1,1,0.40971,387.97
2,2,,,,,,,,,,1,1,7,25,1,4,1,1,0,0,0,0,1,0,3,,1,0,2,2,**,0,0,2,0,0.53386,398.21
2,1,,,,,,,,,,2,1,7,22,1,10,3,1,0,0,0,0,1,0,3,,0,0,1,1,**,0,0,0,0,0.62323,363.81
1,2,,,,,,,,,,3,2,10,22,1,7,1,1,0,0,0,0,1,0,3,,1,1,4,3,**,0,0,4,0,0.73083,401.13
1,2,1,1,3,2,1,2,4,45,1,3,2,10,22,1,6,3,1,0,0,0,0,1,0,1,1,1,1,4,3,**,0,1,1,1,0.73083,427.81
1,2,1,5,2,2,1,4,2,45,2,2,2,9,24,1,5,6,5,0,0,0,0,1,0,1,3,1,1,4,3,**,0,1,1,1,0.69740,382.42
2,2,1,1,1,1,1,1,6,40,1,3,2,10,23,1,7,1,1,0,0,0,0,1,0,1,2,1,1,4,3,**,0,1,1,1,0.69746,419.66
1,2,1,5,1,1,2,2,4,30,1,4,2,9,22,1,4,3,2,0,0,0,0,1,0,1,1,1,1,4,3,**,0,1,1,1,0.72260,410.43
1,2,,,,,,,,,,4,2,10,24,1,8,1,1,0,0,0,0,1,0,3,,1,1,4,3,**,0,0,3,0,0.72840,387.36
2,2,1,1,1,1,1,2,4,40,1,5,2,11,22,1,6,1,1,0,0,0,0,1,0,1,2,1,1,5,3,**,0,1,1,1,0.77195,388.35
2,2,1,2,1,2,1,3,2,10,2,1,2,10,25,1,3,3,2,0,0,0,0,1,0,1,2,1,1,3,3,**,0,1,1,1,0.54267,381.26
1,1,1,5,1,2,1,3,6,50,2,4,1,7,23,1,6,2,1,0,0,0,0,1,0,1,1,0,0,1,1,**,0,1,1,1,0.55828,377.12
1,2,,,,,,,,,,2,3,13,23,1,6,2,2,0,1,0,1,0,0,3,,1,0,2,2,**,0,0,3,0,0.54207,402.54
1,2,,,,,,,,,,3,1,8,24,0,6,1,1,0,0,0,0,1,0,3,,1,0,2,2,**,0,0,3,0,0.59311,402.80
1,2,1,5,2,1,1,4,6,50,1,5,2,11,22,0,6,3,1,0,0,0,0,0,0,1,2,1,1,4,3,**,0,1,1,1,0.58188,384.95
1,2,,,,,,,,,,3,2,10,22,1,7,4,1,0,0,0,0,1,0,3,,1,1,5,3,**,0,0,3,0,0.75538,411.09
1,1,1,4,2,2,2,4,6,60,2,1,2,9,25,1,6,3,1,0,0,0,0,1,0,1,1,0,0,1,1,**,0,1,1,1,0.43698,394.95
2,2,,,,,,,,,,5,3,17,21,1,4,2,1,0,0,0,0,0,0,3,,1,0,2,2,**,0,0,4,0,0.66529,365.06
1,1,2,1,3,1,1,3,4,35,1,5,2,9,24,1,9,2,1,0,1,0,1,1,0,1,2,0,1,3,3,**,0,1,1,1,0.63873,388.84
2,1,,,,,,,,,,4,2,10,21,0,3,1,1,0,0,0,0,1,0,3,,0,1,4,3,**,0,0,3,0,0.56752,346.80
1,2,1,4,4,1,2,1,20,45,2,1,2,11,23,0,7,4,1,0,1,0,1,0,0,3,3,1,1,4,3,**,0,1,1,1,0.48366,394.02
1,1,2,3,1,2,1,2,2,10,2,1,1,7,25,1,6,2,1,0,0,0,0,1,0,1,1,0,0,2,2,**,0,1,1,1,0.43108,405.93
1,1,,,,,,,,,,2,1,6,23,1,6,1,1,0,0,0,0,1,0,3,,0,1,4,3,**,0,0,3,0,0.55850,381.50
2,2,,,,,,,,,,5,3,13,23,0,6,1,1,0,1,0,1,0,0,3,,1,0,2,2,**,0,0,3,0,0.49723,380.64
1,3,2,1,2,1,1,3,20,10,2,5,3,14,24,1,4,1,1,0,0,0,0,0,0,3,2,0,1,2,4,**,0,1,1,1,0.60387,353.83
2,3,,,,,,,,,,2,3,14,23,1,7,1,1,0,0,0,0,0,0,3,,0,0,1,1,**,0,0,3,0,0.52511,391.78
1,2,1,1,2,1,2,1,6,35,1,5,2,9,22,1,8,1,1,0,0,0,0,1,0,1,1,1,0,2,2,**,0,1,1,1,0.71833,370.96
2,3,2,2,3,1,1,3,20,10,1,4,3,15,21,1,5,1,1,0,0,0,0,0,0,3,3,0,0,1,1,**,0,0,1,1,0.62104,381.97
1,2,,,,,,,,,,2,2,12,23,0,6,2,1,0,0,0,0,1,1,3,,1,0,2,2,**,4,0,3,0,0.45896,394.85
2,1,2,1,4,2,2,4,20,10,2,1,2,11,23,0,4,3,2,0,1,0,1,0,0,3,1,0,0,1,1,**,0,1,1,1,0.40441,380.49
1,1,,,,,,,,,,4,3,16,21,0,3,1,1,0,0,0,0,0,0,3,,0,0,1,1,**,0,0,3,0,0.46938,377.63
1,2,,,,,,,,,,4,2,12,21,0,4,1,1,0,0,0,0,1,0,3,,1,1,3,3,**,0,0,3,0,0.53123,358.58
1,2,1,1,4,1,2,1,6,60,1,2,2,11,24,1,9,1,1,0,0,0,0,1,0,1,1,1,1,4,3,**,0,1,1,1,0.68357,370.73
1,1,2,4,1,1,1,1,20,45,1,5,1,6,21,0,5,1,1,0,0,0,0,1,0,3,3,0,1,4,3,**,0,1,1,1,0.54274,400.67
1,2,2,2,2,2,2,2,4,10,1,3,2,11,22,0,3,5,5,0,0,0,0,1,0,1,1,1,1,3,3,**,0,1,1,1,0.56229,359.35
2,2,,,,,,,,,,2,2,9,24,1,5,3,1,0,0,0,0,1,0,3,,1,1,4,3,**,0,0,3,0,0.71906,363.56
2,1,,,,,,,,,,3,1,6,23,1,6,1,1,0,0,0,0,1,0,3,,0,1,5,3,**,0,0,3,0,0.63807,369.35
2,3,2,1,4,1,2,3,20,10,2,3,3,17,24,1,3,1,1,0,0,0,0,0,0,3,5,0,0,1,1,**,0,1,1,1,0.57567,397.23
2,4,1,2,2,2,1,1,20,10,2,1,3,13,23,0,4,3,1,0,0,0,0,0,1,3,1,0,1,2,4,**,1,1,1,1,0.23863,365.90
2,2,,,,,,,,,,1,1,7,25,0,3,5,5,1,0,0,1,0,1,3,,1,0,2,2,**,1,0,0,0,0.23017,365.62
2,3,2,1,2,2,1,3,20,10,2,5,3,17,24,1,6,1,1,0,0,0,0,0,0,3,1,0,0,1,1,**,0,1,1,1,0.59966,392.70
2,4,2,1,1,1,2,2,20,10,2,1,3,17,25,0,5,5,5,0,0,0,0,0,0,3,2,0,0,1,1,**,0,0,1,1,0.28146,377.69
1,4,,,,,,,,,,1,2,11,25,0,1,6,4,0,0,0,0,1,0,3,,0,0,1,1,**,0,0,3,0,0.30998,392.90
2,2,1,1,2,2,2,2,20,30,1,4,3,15,24,0,7,2,1,0,0,0,0,0,0,3,2,1,0,2,2,**,0,1,1,1,0.58748,402.60
1,2,1,4,2,2,1,4,2,10,2,3,1,8,24,0,6,2,2,0,0,0,0,1,0,1,2,1,1,5,3,**,0,1,1,1,0.65018,371.50
2,2,,,,,,,,,,4,2,11,24,1,6,2,2,0,1,0,1,0,0,3,,1,0,2,2,**,0,0,3,0,0.66636,366.28
2,4,2,1,2,2,2,3,20,30,2,2,3,13,23,0,5,7,6,1,0,0,1,0,1,3,3,0,0,1,1,**,2,1,1,1,0.32826,375.59
1,2,1,1,2,1,1,2,2,45,1,3,2,11,24,1,6,2,2,0,0,0,0,0,0,1,1,1,0,2,2,**,0,0,1,1,0.64131,431.44
1,2,,,,,,,,,,2,2,12,22,1,2,6,6,0,0,0,0,1,0,3,,1,1,4,3,**,0,0,3,0,0.66923,353.50
2,2,,,,,,,,,,2,3,14,24,0,3,2,1,0,0,0,0,0,0,3,,1,0,2,2,**,0,0,3,0,0.54514,329.85
2,2,,,,,,,,,,4,1,7,22,1,5,4,3,0,0,0,0,1,0,3,,1,1,4,3,**,0,0,3,0,0.73773,397.58
2,1,,,,,,,,,,1,1,8,25,0,3,3,3,0,0,0,0,1,0,3,,0,0,1,1,**,0,0,2,0,0.35646,340.08
1,1,,,,,,,,,,4,1,7,23,1,4,1,1,0,0,0,0,1,0,3,,0,1,2,4,**,0,0,3,0,0.55291,351.09
1,2,,,,,,,,,,1,3,13,25,1,2,6,6,0,1,0,1,0,0,3,,1,0,2,2,**,0,0,3,0,0.43961,354.22
2,1,2,1,2,2,1,3,4,45,1,2,1,7,24,1,6,2,1,0,0,0,0,1,1,1,2,0,1,4,3,**,4,1,1,1,0.64547,372.10
2,2,,,,,,,,,,4,2,11,22,0,8,1,1,0,0,0,0,1,0,3,,1,1,3,3,**,0,0,3,0,0.58933,431.36
2,1,,,,,,,,,,2,1,5,24,0,8,4,1,0,0,0,0,1,0,3,,0,1,4,3,**,0,0,3,0,0.63390,382.61
1,4,2,1,4,1,2,3,20,45,1,3,2,11,22,1,6,2,1,0,1,0,1,0,0,3,2,0,0,1,1,**,0,1,1,1,0.57125,390.21
2,1,1,1,2,1,2,2,20,50,1,3,2,11,21,0,5,1,1,0,1,0,1,0,0,3,1,0,0,1,1,**,0,1,1,1,0.46560,405.95
1,1,1,4,1,1,1,2,6,50,2,2,1,7,24,1,3,5,4,0,0,0,0,1,0,1,1,0,0,1,1,**,0,0,1,1,0.59393,358.49
1,2,2,1,2,2,1,4,1,35,2,2,2,9,23,1,4,3,1,0,0,0,0,1,0,1,3,1,1,3,3,**,0,1,1,1,0.60595,380.37
2,2,1,1,1,1,2,3,4,45,1,4,2,11,24,1,10,2,1,0,0,0,0,0,0,1,3,1,1,3,3,**,0,0,1,1,0.65742,392.95
2,1,1,4,1,1,1,2,20,30,1,4,1,5,24,1,8,1,1,0,0,0,0,1,0,2,2,0,1,3,3,**,0,1,1,1,0.72732,398.27
1,2,2,1,1,1,1,1,20,45,1,4,3,17,22,1,9,1,1,0,0,0,0,0,0,3,3,1,0,2,2,**,0,1,1,1,0.63099,357.40
1,2,1,1,2,1,2,2,4,35,1,5,2,10,22,1,6,1,1,0,0,0,0,1,0,1,3,1,1,4,3,**,0,1,1,1,0.74986,382.74
2,2,,,,,,,,,,3,2,12,24,1,5,5,1,0,0,0,0,0,0,3,,1,0,2,2,**,0,0,0,0,0.64617,378.00
1,2,2,1,2,2,2,2,20,10,1,2,3,17,24,1,6,4,1,0,0,0,0,0,1,3,2,1,0,2,2,**,4,0,1,1,0.60101,377.01
2,2,1,2,2,1,2,2,4,45,1,3,2,11,24,1,8,4,4,0,0,0,0,1,0,1,2,1,1,5,3,**,0,1,1,1,0.75066,379.62
2,2,,,,,,,,,,1,3,15,25,0,6,4,1,0,0,0,0,0,0,3,,1,0,2,2,**,0,0,0,0,0.39832,364.09
2,3,,,,,,,,,,5,3,17,21,1,2,1,1,0,0,0,0,0,0,3,,0,0,1,1,**,0,0,4,0,0.59259,359.14
2,3,,,,,,,,,,3,3,17,24,0,4,1,1,0,0,0,0,0,0,3,,0,0,1,1,**,0,0,0,0,0.45585,414.23
1,2,1,1,2,1,1,4,2,45,1,2,2,9,22,1,7,1,1,0,0,0,0,1,0,1,2,1,1,4,3,**,0,1,1,1,0.70122,379.32
2,4,,,,,,,,,,1,3,13,25,0,3,5,4,1,0,0,1,0,0,3,,0,0,1,1,**,0,0,3,0,0.28247,356.86
2,2,2,1,1,1,2,4,20,10,2,3,3,15,23,1,7,3,2,0,0,0,0,0,0,3,1,1,0,2,2,**,0,1,1,1,0.64094,400.85
1,3,1,1,2,1,1,1,6,60,1,3,2,12,22,1,6,2,1,0,0,0,0,0,0,1,1,0,1,4,4,**,0,0,1,1,0.60191,373.88
2,1,,,,,,,,,,2,1,6,23,1,4,3,2,0,0,0,0,1,0,3,,0,0,1,1,**,0,0,3,0,0.55516,378.56
2,1,1,2,2,1,1,3,20,30,1,3,1,5,23,1,6,1,1,0,0,0,0,1,1,2,3,0,1,3,3,**,4,1,1,1,0.67272,387.65
2,3,1,1,2,1,1,2,20,10,1,2,3,17,22,1,6,1,1,0,0,0,0,0,0,3,3,0,1,4,4,**,0,0,1,1,0.60706,355.40
1,1,,,,,,,,,,3,2,10,22,0,7,3,1,0,0,0,0,1,0,3,,0,0,2,2,**,0,0,3,0,0.52354,412.53
2,3,2,1,2,1,1,2,20,10,2,5,3,14,21,1,5,1,1,0,0,0,0,0,0,3,1,0,0,1,1,**,0,1,1,1,0.62689,348.48
1,3,,,,,,,,,,3,3,17,23,0,8,1,1,0,0,0,0,0,0,3,,0,0,1,1,**,0,0,3,0,0.36999,369.37
2,2,1,1,2,2,2,2,20,45,1,2,1,8,22,0,7,1,1,0,1,1,1,1,0,3,1,1,1,3,3,**,0,1,1,1,0.58941,373.21
2,2,1,1,4,1,1,2,20,45,1,3,2,12,24,1,8,2,1,0,1,0,1,0,1,3,2,1,1,2,4,**,4,1,1,1,0.63923,373.62
2,4,2,5,2,2,2,4,20,30,2,1,1,8,25,0,4,5,5,0,0,0,0,1,0,2,1,0,1,5,3,**,0,1,1,1,0.41492,378.07
1,2,1,4,2,1,2,2,8,60,1,2,2,9,23,1,7,2,2,0,0,0,0,1,0,1,3,1,1,4,3,**,0,1,1,1,0.64213,424.52
1,2,2,1,1,1,1,1,20,45,2,3,3,16,24,1,4,2,1,0,0,0,0,0,0,3,2,1,0,2,2,**,0,1,1,1,0.66713,409.07
2,3,1,1,2,1,1,2,20,10,1,2,3,17,22,0,5,1,1,0,0,0,0,0,0,3,3,0,1,2,4,**,0,1,1,1,0.43068,389.24
2,2,1,1,3,1,2,2,20,30,2,2,3,15,24,0,5,4,4,0,0,0,0,0,0,3,2,1,0,2,2,**,0,1,1,1,0.56200,372.12
2,3,,,,,,,,,,1,3,16,25,0,3,2,1,0,0,0,0,0,0,3,,0,0,1,1,**,0,0,0,0,0.31986,375.30
2,2,1,2,2,1,1,3,20,40,1,2,2,10,23,1,6,2,1,0,0,0,0,1,0,2,3,1,1,5,3,**,0,1,1,1,0.70381,369.65
2,1,2,4,2,2,1,4,4,45,2,3,1,6,24,1,5,2,2,0,0,0,0,1,0,1,2,0,0,2,2,**,0,1,1,1,0.63976,345.39
2,2,2,1,4,1,1,4,6,45,1,5,1,8,21,1,4,1,1,0,0,0,0,1,0,1,3,1,1,3,3,**,0,1,1,1,0.72977,384.01
1,1,1,2,1,1,1,3,20,40,1,2,1,5,23,1,4,5,2,0,0,0,0,1,1,2,1,0,1,3,3,**,3,1,1,1,0.54099,361.00
1,2,2,1,2,1,1,2,4,45,1,5,2,12,22,1,6,1,1,0,0,0,0,1,0,1,3,1,1,3,3,**,0,1,1,1,0.67872,403.00
2,2,2,1,2,1,2,2,20,10,1,4,3,15,22,1,6,1,1,0,0,0,0,0,0,3,3,1,0,2,2,**,0,1,1,1,0.70137,364.93
2,2,,,,,,,,,,5,3,16,22,1,6,1,1,0,0,0,0,0,0,3,,1,0,2,2,**,0,0,3,0,0.71450,368.35
2,3,2,1,2,2,1,4,20,35,1,5,3,16,21,1,6,1,1,0,0,0,0,0,0,3,3,0,0,1,1,**,0,0,1,1,0.63587,369.56
2,3,,,,,,,,,,5,3,16,22,1,6,1,1,0,0,0,0,0,0,3,,0,1,3,4,**,0,0,3,0,0.65947,388.86
1,2,1,1,2,1,1,2,20,60,1,5,3,14,24,1,11,1,1,0,0,0,0,1,0,3,3,1,0,2,2,**,0,1,1,1,0.71686,365.15
1,2,2,1,2,2,2,2,4,45,1,4,1,8,22,1,7,1,1,0,0,0,0,1,0,1,2,1,1,5,3,**,0,0,1,1,0.75509,364.71
2,1,2,1,2,1,1,2,20,50,1,3,3,15,22,1,9,1,1,0,0,0,0,0,1,3,3,0,0,1,1,**,3,1,1,1,0.54448,376.18
2,3,2,1,3,1,2,1,20,10,2,5,3,17,21,1,1,1,1,0,0,0,0,0,0,3,3,0,0,1,1,**,0,1,1,1,0.59259,379.19
1,2,2,1,1,1,2,2,20,35,1,4,3,15,22,1,7,1,1,0,0,0,0,0,0,3,3,1,0,2,2,**,0,1,1,1,0.67895,389.06
2,2,,,,,,,,,,4,2,11,23,1,10,3,2,0,0,0,0,1,1,3,,1,1,3,3,**,1,0,0,0,0.47181,382.98
2,2,,,,,,,,,,2,3,13,23,1,10,1,1,0,0,0,0,0,0,3,,1,1,3,3,**,0,0,3,0,0.55814,381.01
1,2,2,2,3,1,1,3,20,35,1,5,3,17,24,1,5,1,1,0,0,0,0,0,0,3,3,1,0,2,2,**,0,1,1,1,0.64827,377.17
1,2,1,1,2,2,2,1,6,50,1,1,2,9,25,1,8,2,1,0,0,0,0,1,0,1,1,1,1,3,3,**,0,1,1,1,0.50472,400.26
2,1,2,1,2,2,1,3,20,50,1,1,3,17,23,1,4,1,1,0,0,0,0,0,0,3,1,0,0,1,1,**,0,1,1,1,0.50659,417.86
2,2,,,,,,,,,,2,2,12,24,1,3,6,6,0,1,0,1,0,0,3,,1,1,4,3,**,0,0,3,0,0.64980,362.31
2,1,1,2,2,2,1,2,6,50,2,3,2,9,23,1,5,2,2,0,0,0,0,1,0,1,3,0,0,1,1,**,0,1,1,1,0.58935,368.94
1,1,,,,,,,,,,2,1,6,22,1,5,4,2,0,0,0,0,1,0,3,,0,0,1,1,**,0,0,3,0,0.59512,355.06
1,2,2,1,1,1,1,2,20,10,2,4,3,17,24,1,4,1,1,0,0,0,0,0,0,3,2,1,0,2,2,**,0,1,1,1,0.62675,406.94
1,1,1,1,1,1,2,3,2,35,2,4,1,6,24,1,6,1,1,0,0,0,0,1,0,1,5,0,1,5,3,**,0,1,1,1,0.67224,374.97
2,2,,,,,,,,,,3,2,11,22,1,10,1,1,0,0,0,0,1,0,3,,1,1,4,3,**,0,0,3,0,0.72942,379.59
1,2,2,1,3,1,2,2,20,35,2,4,3,13,24,1,6,4,2,0,1,0,1,0,0,3,2,1,0,2,2,**,0,0,1,1,0.62791,400.60
2,1,1,1,1,2,2,3,20,40,2,4,1,6,22,1,6,1,1,0,0,0,0,1,0,2,5,0,0,2,2,**,0,1,1,1,0.64528,322.66
1,2,,,,,,,,,,4,2,11,22,1,7,1,1,0,1,0,1,0,0,3,,1,0,2,2,**,0,0,2,0,0.64682,382.07
2,2,,,,,,,,,,2,3,16,24,1,4,2,1,0,0,0,0,0,0,3,,1,0,2,2,**,0,0,3,0,0.66857,378.74
1,1,,,,,,,,,,5,1,8,21,1,6,1,1,0,0,0,0,1,0,3,,0,1,3,3,**,0,0,3,0,0.64116,413.05
1,2,2,2,3,1,2,2,20,30,1,4,3,13,21,1,6,1,1,0,1,0,1,0,0,3,1,1,0,2,2,**,0,1,1,1,0.62103,377.65
1,2,1,1,2,1,2,2,6,50,1,2,2,9,23,1,7,3,2,0,0,0,0,1,0,1,1,1,1,4,3,**,0,0,1,1,0.64213,407.08
2,2,2,1,1,2,2,2,4,45,1,5,1,7,24,1,8,1,1,0,0,0,0,1,0,1,2,1,1,4,3,**,0,1,1,1,0.75197,384.44
2,3,2,2,2,1,1,2,20,10,2,2,3,15,23,1,5,3,2,0,0,0,0,0,0,3,1,0,0,1,1,**,0,0,1,1,0.54209,362.34
2,4,2,2,2,2,2,2,20,10,2,1,1,7,23,1,2,4,4,1,0,0,1,0,1,3,1,0,1,2,4,**,4,1,1,1,0.52634,382.92
1,2,2,2,3,1,2,2,20,10,2,5,3,15,22,1,7,1,1,0,0,0,0,1,0,3,2,1,0,2,2,**,0,1,1,1,0.73407,374.58
1,2,,,,,,,,,,4,3,17,23,1,6,1,1,0,0,0,0,0,0,3,,1,0,2,2,**,0,0,4,0,0.56660,375.70
1,4,2,4,2,2,1,2,4,45,1,2,2,9,22,1,5,3,1,0,0,1,1,0,0,1,1,0,0,1,1,**,0,0,1,1,0.56297,374.59
1,2,,,,,,,,,,4,2,11,22,1,6,1,1,0,0,0,0,0,0,3,,1,1,5,3,**,0,0,3,0,0.70016,397.48
1,2,2,1,2,1,1,3,4,10,2,4,2,11,24,1,7,1,1,0,0,0,0,1,0,1,2,1,1,3,3,**,0,0,1,1,0.67265,387.27
2,2,1,1,4,1,2,1,20,10,1,5,2,10,24,0,4,1,1,1,0,0,1,0,0,3,2,1,1,5,3,**,0,1,1,1,0.65879,358.91
2,1,2,4,2,2,2,2,4,50,2,1,1,7,23,1,5,2,1,0,0,0,0,1,0,1,3,0,0,1,1,**,0,1,1,1,0.57563,378.34
2,2,,,,,,,,,,1,2,10,23,1,8,1,1,0,0,0,0,0,0,3,,1,1,4,3,**,0,0,3,0,0.65331,361.66
1,2,,,,,,,,,,2,2,10,23,1,6,2,1,0,0,0,0,1,0,3,,1,1,4,3,**,0,0,3,0,0.65293,388.95
2,1,1,2,1,1,1,1,20,50,2,2,1,6,22,1,5,1,1,0,0,0,0,1,0,2,1,0,0,2,2,**,0,0,1,1,0.62107,392.02
1,1,2,3,3,1,2,4,1,35,2,1,1,7,23,1,6,1,1,0,0,0,0,1,0,1,1,0,1,3,3,**,0,1,1,1,0.54094,378.19
1,2,1,1,2,1,1,2,8,50,1,4,2,11,23,1,8,2,1,0,0,0,0,1,0,1,1,1,1,4,3,**,0,1,1,1,0.65116,367.45
